category_id,category,month,rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
5,插电混动,2026-06,34,8243,日产N6,N6,2501,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,./images/by_series/8243_e22eae7e.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产,日産
5,插电混动,2026-06,35,8176,领克10,Lynk & Co 10,2189,17.58-24.99万,https://www.autohome.com.cn/8176/#pvareaid=6861512,./images/by_series/8176_6a2ce8d5.png,https://www.autohome.com.cn/8176/#pvareaid=6861512,领克,Lynk & Co
5,插电混动,2026-06,36,7177,豹5,Leopard 5,2171,23.98-32.98万,https://www.autohome.com.cn/7177/#pvareaid=6861512,./images/by_series/7177_235f74db.png,https://www.autohome.com.cn/7177/#pvareaid=6861512,方程豹,Fangchengbao（方程豹）
5,插电混动,2026-06,37,7329,传祺E8 PHEV,伝祺E8 PHEV,2149,18.98-23.88万,https://www.autohome.com.cn/7329/#pvareaid=6861512,./images/by_series/7329_e5a5e863.png,https://www.autohome.com.cn/7329/#pvareaid=6861512,广汽传祺,広汽伝祺
5,插电混动,2026-06,38,7243,领克08 EM-P,Lynk & Co 08 EM-P,2123,17.58-22.88万,https://www.autohome.com.cn/7243/#pvareaid=6861512,./images/by_series/7243_633e0aee.png,https://www.autohome.com.cn/7243/#pvareaid=6861512,领克,Lynk & Co
5,插电混动,2026-06,39,8201,海豹06 DM-i旅行版,Seal 06 DM-i Touring,2002,10.98-13.99万,https://www.autohome.com.cn/8201/#pvareaid=6861512,./images/by_series/8201_cf067447.png,https://www.autohome.com.cn/8201/#pvareaid=6861512,比亚迪,BYD
5,插电混动,2026-06,40,7512,长安UNI-Z新能源,UNI-Z,1882,11.79-13.59万,https://www.autohome.com.cn/7512/#pvareaid=6861512,./images/by_series/7512_fbd3f0aa.png,https://www.autohome.com.cn/7512/#pvareaid=6861512,长安,長安
5,插电混动,2026-06,41,8106,捷途山海L7 PLUS,Jetour Shanhai L7 Plus,1859,11.99-16.59万,https://www.autohome.com.cn/8106/#pvareaid=6861512,./images/by_series/8106_9b51ad86.png,https://www.autohome.com.cn/8106/#pvareaid=6861512,捷途山海,Jetour（捷途）
5,插电混动,2026-06,42,6653,坦克500新能源,Tank 500 Hi4-T,1825,33.50-38.50万,https://www.autohome.com.cn/6653/#pvareaid=6861512,./images/by_series/6653_11498cdd.png,https://www.autohome.com.cn/6653/#pvareaid=6861512,坦克,坦克
5,插电混动,2026-06,43,7323,东风风神L7,Dongfeng Fengshen L7,1719,9.49-22.45万,https://www.autohome.com.cn/7323/#pvareaid=6861512,./images/by_series/7323_740baf2c.png,https://www.autohome.com.cn/7323/#pvareaid=6861512,东风风神,東風風神
5,插电混动,2026-06,44,3430,唐新能源,Tang EV,1670,17.98-19.98万,https://www.autohome.com.cn/3430/#pvareaid=6861512,./images/by_series/3430_7c2aa498.png,https://www.autohome.com.cn/3430/#pvareaid=6861512,比亚迪,BYD
5,插电混动,2026-06,45,7213,坦克400新能源,Tank 400 Hi4-T,1659,28.58-31.98万,https://www.autohome.com.cn/7213/#pvareaid=6861512,./images/by_series/7213_dbf685f4.png,https://www.autohome.com.cn/7213/#pvareaid=6861512,坦克,坦克
5,插电混动,2026-06,46,7839,腾势N9,騰勢N9,1652,38.98-46.98万,https://www.autohome.com.cn/7839/#pvareaid=6861512,./images/by_series/7839_d0b63e38.png,https://www.autohome.com.cn/7839/#pvareaid=6861512,腾势,DENZA
5,插电混动,2026-06,47,8203,红旗HS6 PHEV,Hongqi HS6 PHEV,1639,17.88-22.88万,https://www.autohome.com.cn/8203/#pvareaid=6861512,./images/by_series/8203_a9982ab5.png,https://www.autohome.com.cn/8203/#pvareaid=6861512,红旗,紅旗
5,插电混动,2026-06,48,7673,红旗HS3 PHEV,Hongqi HS3 PHEV,1512,15.98-16.18万,https://www.autohome.com.cn/7673/#pvareaid=6861512,./images/by_series/7673_fef84a14.png,https://www.autohome.com.cn/7673/#pvareaid=6861512,红旗,紅旗
5,插电混动,2026-06,49,8532,魏牌 V9X,魏牌 V9X,1505,34.98-38.98万,https://www.autohome.com.cn/8532/#pvareaid=6861512,./images/by_series/8532_99357b69.png,https://www.autohome.com.cn/8532/#pvareaid=6861512,魏牌,WEY（魏牌）
5,插电混动,2026-06,50,6337,驱逐舰05,デストロイヤー05 (Destroyer 05),1281,7.98-13.68万,https://www.autohome.com.cn/6337/#pvareaid=6861512,./images/by_series/6337_1acb3e77.png,https://www.autohome.com.cn/6337/#pvareaid=6861512,比亚迪,BYD
6,混动增程,2026-06,1,7207,问界M9,AITO M9,7370,47.98-65.98万,https://www.autohome.com.cn/7207/#pvareaid=6861512,./images/by_series/7207_2ab4da9b.png,https://www.autohome.com.cn/7207/#pvareaid=6861512,AITO 问界,AITO（問界）
6,混动增程,2026-06,2,6576,理想L9,Li Auto L9,6106,45.98-50.98万,https://www.autohome.com.cn/6576/#pvareaid=6861512,./images/by_series/6576_6966f6db.png,https://www.autohome.com.cn/6576/#pvareaid=6861512,理想汽车,Li Auto
6,混动增程,2026-06,3,8273,零跑D19,零跑D19,4967,21.98-26.98万,https://www.autohome.com.cn/8273/#pvareaid=6861512,./images/by_series/8273_de27ab88.png,https://www.autohome.com.cn/8273/#pvareaid=6861512,零跑汽车,Leapmotor
6,混动增程,2026-06,4,8224,小鹏GX,小鹏GX,4762,27.98-35.98万,https://www.autohome.com.cn/8224/#pvareaid=6861512,./images/by_series/8224_ecd097be.png,https://www.autohome.com.cn/8224/#pvareaid=6861512,小鹏,Xpeng
6,混动增程,2026-06,5,6643,问界M7,Wenjie M7,3854,27.98-38.98万,https://www.autohome.com.cn/6643/#pvareaid=6861512,./images/by_series/6643_17dcbdeb.png,https://www.autohome.com.cn/6643/#pvareaid=6861512,AITO 问界,AITO（問界）
6,混动增程,2026-06,6,7824,智界V9,智界V9,3818,38.98-51.98万,https://www.autohome.com.cn/7824/#pvareaid=6861512,./images/by_series/7824_849b4995.png,https://www.autohome.com.cn/7824/#pvareaid=6861512,智界,智界
6,混动增程,2026-06,7,8529,问界M6,AITO M6,3271,22.98-29.98万,https://www.autohome.com.cn/8529/#pvareaid=6861512,./images/by_series/8529_dfb2b265.png,https://www.autohome.com.cn/8529/#pvareaid=6861512,AITO 问界,AITO（問界）
6,混动增程,2026-06,8,7696,北京越野BJ40增程,BAIC BJ40 EREV,3151,17.98-27.98万,https://www.autohome.com.cn/7696/#pvareaid=6861512,./images/by_series/7696_81b7abd4.png,https://www.autohome.com.cn/7696/#pvareaid=6861512,北京越野,北京越野
6,混动增程,2026-06,9,8092,ID.ERA 9X,ID.ERA 9X,3017,30.98-35.98万,https://www.autohome.com.cn/8092/#pvareaid=6861512,./images/by_series/8092_61805e26.png,https://www.autohome.com.cn/8092/#pvareaid=6861512,大众,Volkswagen
6,混动增程,2026-06,10,7717,马自达EZ-60,EZ-60,2916,11.99-16.69万,https://www.autohome.com.cn/7717/#pvareaid=6861512,./images/by_series/7717_479238dd.png,https://www.autohome.com.cn/7717/#pvareaid=6861512,马自达,マツダ
6,混动增程,2026-06,11,8459,日产NX8,日产NX8,2459,15.99-20.99万,https://www.autohome.com.cn/8459/#pvareaid=6861512,./images/by_series/8459_5a20e3bf.png,https://www.autohome.com.cn/8459/#pvareaid=6861512,日产,日産
6,混动增程,2026-06,12,8003,问界M8,AITO M8,2424,35.98-45.98万,https://www.autohome.com.cn/8003/#pvareaid=6861512,./images/by_series/8003_5880728e.png,https://www.autohome.com.cn/8003/#pvareaid=6861512,AITO 问界,AITO（問界）
6,混动增程,2026-06,13,7652,阿维塔07,Avatr 07,2254,21.99-28.99万,https://www.autohome.com.cn/7652/#pvareaid=6861512,./images/by_series/7652_ae8c310d.png,https://www.autohome.com.cn/7652/#pvareaid=6861512,阿维塔,阿维塔
6,混动增程,2026-06,14,8232,iCAR V27,iCAR V27,2219,16.98-19.68万,https://www.autohome.com.cn/8232/#pvareaid=6861512,./images/by_series/8232_13050987.png,https://www.autohome.com.cn/8232/#pvareaid=6861512,iCAR,iCAR（奇瑞）
6,混动增程,2026-06,15,7674,零跑C16,C16,2106,14.58-18.18万,https://www.autohome.com.cn/7674/#pvareaid=6861512,./images/by_series/7674_7d44c636.png,https://www.autohome.com.cn/7674/#pvareaid=6861512,零跑汽车,Leapmotor
6,混动增程,2026-06,16,6817,深蓝S07,Deepal S07,1635,15.69-17.69万,https://www.autohome.com.cn/6817/#pvareaid=6861512,./images/by_series/6817_3f326454.png,https://www.autohome.com.cn/6817/#pvareaid=6861512,深蓝汽车,Deepal（深藍）
6,混动增程,2026-06,17,7411,风云T11,Fengyun T11,1630,18.99-25.99万,https://www.autohome.com.cn/7411/#pvareaid=6861512,./images/by_series/7411_da7cb4b8.png,https://www.autohome.com.cn/7411/#pvareaid=6861512,奇瑞风云,Chery Fengyun（奇瑞風雲）
6,混动增程,2026-06,18,8245,AION i60,AION i60,1538,10.28-13.58万,https://www.autohome.com.cn/8245/#pvareaid=6861512,./images/by_series/8245_e2a1c542.png,https://www.autohome.com.cn/8245/#pvareaid=6861512,埃安,埃安
6,混动增程,2026-06,19,8440,极狐问道V9,极狐问道V9,1522,21.48-26.98万,https://www.autohome.com.cn/8440/#pvareaid=6861512,./images/by_series/8440_01157876.png,https://www.autohome.com.cn/8440/#pvareaid=6861512,ARCFOX极狐,ARCFOX（極狐）
6,混动增程,2026-06,20,8470,智己LS8,IM LS8,1350,26.18-31.18万,https://www.autohome.com.cn/8470/#pvareaid=6861512,./images/by_series/8470_1d494e44.png,https://www.autohome.com.cn/8470/#pvareaid=6861512,智己汽车,智己汽车
6,混动增程,2026-06,21,7692,马自达EZ-6,EZ-6,1033,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,./images/by_series/7692_6f601a78.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
6,混动增程,2026-06,22,7382,零跑C10,C10,984,12.28-14.28万,https://www.autohome.com.cn/7382/#pvareaid=6861512,./images/by_series/7382_bb96cd11.png,https://www.autohome.com.cn/7382/#pvareaid=6861512,零跑汽车,Leapmotor
6,混动增程,2026-06,23,8205,尚界H5,Shangjie H5,973,15.98-19.98万,https://www.autohome.com.cn/8205/#pvareaid=6861512,./images/by_series/8205_7cdc3703.png,https://www.autohome.com.cn/8205/#pvareaid=6861512,尚界,尚界
6,混动增程,2026-06,24,7067,小鹏X9,X9,932,30.98-36.98万,https://www.autohome.com.cn/7067/#pvareaid=6861512,./images/by_series/7067_e6b6742e.png,https://www.autohome.com.cn/7067/#pvareaid=6861512,小鹏,Xpeng
6,混动增程,2026-06,25,6950,理想L6,L6,915,24.98-27.98万,https://www.autohome.com.cn/6950/#pvareaid=6861512,./images/by_series/6950_2d37dda3.png,https://www.autohome.com.cn/6950/#pvareaid=6861512,理想汽车,Li Auto
6,混动增程,2026-06,26,6949,理想L7,Li Auto L7,754,30.18-37.98万,https://www.autohome.com.cn/6949/#pvareaid=6861512,./images/by_series/6949_b7fe0031.png,https://www.autohome.com.cn/6949/#pvareaid=6861512,理想汽车,Li Auto
6,混动增程,2026-06,27,8207,享界S9T,Xiangjie S9T,753,30.98-37.98万,https://www.autohome.com.cn/8207/#pvareaid=6861512,./images/by_series/8207_39bc9399.png,https://www.autohome.com.cn/8207/#pvareaid=6861512,享界,享界
6,混动增程,2026-06,28,8215,智己LS9,IM LS9,739,33.28-36.28万,https://www.autohome.com.cn/8215/#pvareaid=6861512,./images/by_series/8215_44ddad0c.png,https://www.autohome.com.cn/8215/#pvareaid=6861512,智己汽车,智己汽车
6,混动增程,2026-06,29,5924,岚图FREE,Voyah Free,669,21.99-27.99万,https://www.autohome.com.cn/5924/#pvareaid=6861512,./images/by_series/5924_aa365d3b.png,https://www.autohome.com.cn/5924/#pvareaid=6861512,岚图汽车,岚图汽车
6,混动增程,2026-06,30,6910,理想L8,Li Auto L8,562,36.98-42.98万,https://www.autohome.com.cn/6910/#pvareaid=6861512,./images/by_series/6910_8895bf20.png,https://www.autohome.com.cn/6910/#pvareaid=6861512,理想汽车,Li Auto
6,混动增程,2026-06,31,7781,五菱宏光新能源,Wuling Hongguang EV,512,6.88-7.98万,https://www.autohome.com.cn/7781/#pvareaid=6861512,./images/by_series/7781_b886ae25.png,https://www.autohome.com.cn/7781/#pvareaid=6861512,五菱汽车,Wuling（五菱）
6,混动增程,2026-06,32,5205,零跑C11,C11,503,14.38-16.58万,https://www.autohome.com.cn/5205/#pvareaid=6861512,./images/by_series/5205_21f37566.png,https://www.autohome.com.cn/5205/#pvareaid=6861512,零跑汽车,Leapmotor
6,混动增程,2026-06,33,7927,尊界S800,Zunzhe S800,488,70.80-138.80万,https://www.autohome.com.cn/7927/#pvareaid=6861512,./images/by_series/7927_0f4a36fb.png,https://www.autohome.com.cn/7927/#pvareaid=6861512,尊界,尊界
6,混动增程,2026-06,34,7569,深蓝G318,Deepal G318,488,18.59-22.99万,https://www.autohome.com.cn/7569/#pvareaid=6861512,./images/by_series/7569_c8c4dd24.png,https://www.autohome.com.cn/7569/#pvareaid=6861512,深蓝汽车,Deepal（深藍）
6,混动增程,2026-06,35,8436,银河V900,Galaxy V900,434,29.98-36.98万,https://www.autohome.com.cn/8436/#pvareaid=6861512,./images/by_series/8436_a134bfca.png,https://www.autohome.com.cn/8436/#pvareaid=6861512,吉利银河,Geely Galaxy（吉利銀河）
6,混动增程,2026-06,36,7630,享界S9,Xiangjie S9,423,30.98-37.98万,https://www.autohome.com.cn/7630/#pvareaid=6861512,./images/by_series/7630_19f47e11.png,https://www.autohome.com.cn/7630/#pvareaid=6861512,享界,享界
6,混动增程,2026-06,37,7456,eπ008,eπ008,416,16.99-22.98万,https://www.autohome.com.cn/7456/#pvareaid=6861512,./images/by_series/7456_782a5744.png,https://www.autohome.com.cn/7456/#pvareaid=6861512,东风奕派,東風奕派
6,混动增程,2026-06,38,7327,极狐 阿尔法S5,ARCFOX Alpha S5,412,10.48-17.78万,https://www.autohome.com.cn/7327/#pvareaid=6861512,./images/by_series/7327_94a63b70.png,https://www.autohome.com.cn/7327/#pvareaid=6861512,ARCFOX极狐,ARCFOX（極狐）
6,混动增程,2026-06,39,8431,星途EX7,星途EX7,396,19.99-26.39万,https://www.autohome.com.cn/8431/#pvareaid=6861512,./images/by_series/8431_916c4878.png,https://www.autohome.com.cn/8431/#pvareaid=6861512,星途,星途
6,混动增程,2026-06,40,8100,别克至境L7,Envista L7,354,17.39-21.99万,https://www.autohome.com.cn/8100/#pvareaid=6861512,./images/by_series/8100_0bc68712.png,https://www.autohome.com.cn/8100/#pvareaid=6861512,别克,Buick
6,混动增程,2026-06,41,7740,深蓝S05,Deepal S05,315,11.99-14.99万,https://www.autohome.com.cn/7740/#pvareaid=6861512,./images/by_series/7740_dcfc21fd.png,https://www.autohome.com.cn/7740/#pvareaid=6861512,深蓝汽车,Deepal（深藍）
6,混动增程,2026-06,42,7035,星途ES,星途ES,280,15.28-29.99万,https://www.autohome.com.cn/7035/#pvareaid=6861512,./images/by_series/7035_106fbb02.png,https://www.autohome.com.cn/7035/#pvareaid=6861512,星途,星途
6,混动增程,2026-06,43,7979,深蓝S09,Deepal S09,280,23.99-30.99万,https://www.autohome.com.cn/7979/#pvareaid=6861512,./images/by_series/7979_1a738709.png,https://www.autohome.com.cn/7979/#pvareaid=6861512,深蓝汽车,Deepal（深藍）
6,混动增程,2026-06,44,7730,智界R7,Zhijie R7,236,24.98-31.98万,https://www.autohome.com.cn/7730/#pvareaid=6861512,./images/by_series/7730_e0f59542.png,https://www.autohome.com.cn/7730/#pvareaid=6861512,智界,智界
6,混动增程,2026-06,45,8298,零跑D99,零跑D99,222,24.98-31.98万,https://www.autohome.com.cn/8298/#pvareaid=6861512,./images/by_series/8298_322b43a4.png,https://www.autohome.com.cn/8298/#pvareaid=6861512,零跑汽车,Leapmotor
6,混动增程,2026-06,46,7752,阿维塔06,Avatr 06,200,20.99-27.99万,https://www.autohome.com.cn/7752/#pvareaid=6861512,./images/by_series/7752_7bbbdfeb.png,https://www.autohome.com.cn/7752/#pvareaid=6861512,阿维塔,阿维塔
6,混动增程,2026-06,47,6388,问界M5,AITO M5,197,22.98-24.98万,https://www.autohome.com.cn/6388/#pvareaid=6861512,./images/by_series/6388_cf27ce37.png,https://www.autohome.com.cn/6388/#pvareaid=6861512,AITO 问界,AITO（問界）
6,混动增程,2026-06,48,8544,博越REV,Boyue REV,180,11.39-12.69万,https://www.autohome.com.cn/8544/#pvareaid=6861512,./images/by_series/8544_2153ba99.png,https://www.autohome.com.cn/8544/#pvareaid=6861512,吉利汽车,Geely（吉利）
6,混动增程,2026-06,49,8266,仰望U8 L,仰望U8 L,172,128.00-130.00万,https://www.autohome.com.cn/8266/#pvareaid=6861512,./images/by_series/8266_7b14602e.png,https://www.autohome.com.cn/8266/#pvareaid=6861512,仰望,仰望
6,混动增程,2026-06,50,7125,极狐 阿尔法T5,ARCFOX Alpha T5,133,11.38-15.88万,https://www.autohome.com.cn/7125/#pvareaid=6861512,./images/by_series/7125_ad1e8e56.png,https://www.autohome.com.cn/7125/#pvareaid=6861512,ARCFOX极狐,ARCFOX（極狐）
